69,2021,Fall,Mellon College of Science,BSC,3751,A,MCCARTNEY, BROOKE,ADV DEV BIO HUM HLTH,Graduate,4,1,5.0,5.0
70,2021,Fall,Mellon College of Science,BSC,3751,A,ETTENSOHN, CHARLES,ADV DEV BIO HUM HLTH,Graduate,4,1,5.0,5.0
71,2021,Fall,Mellon College of Science,BSC,3762,1,GITTIS, ARYN,ADV CELLULAR NEUROSC,Graduate,26,19,4.53,4.26
72,2021,Fall,Tepper School of Business,BUS,45700,M2,LIANG, JINGHONG,FINCL MANGL ACCTNG I,Graduate,37,21,4.14,4.05
73,2021,Fall,Tepper School of Business,BUS,45700,11,BABER, WILLIAM,FINCL MANGL ACCTNG I,Graduate,210,154,4.04,3.92
74,2021,Fall,Tepper School of Business,BUS,45700,O2,LIANG, JINGHONG,FINCL MANGL ACCTNG I,Graduate,37,25,4.04,4.12
75,2021,Fall,Tepper School of Business,BUS,45700,P2,LIANG, JINGHONG,FINCL MANGL ACCTNG I,Graduate,36,23,4.3,4.3
76,2021,Fall,Tepper School of Business,BUS,45710,M2,SOWELL, FALLAW,MANGERL ECONOMCS,Graduate,38,22,4.64,4.68
77,2021,Fall,Tepper School of Business,BUS,45710,P2,SOWELL, FALLAW,MANGERL ECONOMCS,Graduate,39,26,4.46,4.42
78,2021,Fall,Tepper School of Business,BUS,45710,O2,SOWELL, FALLAW,MANGERL ECONOMCS,Graduate,37,25,4.72,4.72
79,2021,Fall,Tepper School of Business,BUS,45710,11,SOWELL, FALLAW,MANGERL ECONOMCS,Graduate,229,175,4.05,4.02
80,2021,Fall,Tepper School of Business,BUS,45711,O1,ALES, LAURENCE,GLOBAL ECONOMICS,Graduate,37,22,4.77,4.82
81,2021,Fall,Tepper School of Business,BUS,45711,P1,ALES, LAURENCE,GLOBAL ECONOMICS,Graduate,32,16,4.94,5.0
82,2021,Fall,Tepper School of Business,BUS,45711,M1,ALES, LAURENCE,GLOBAL ECONOMICS,Graduate,36,28,4.89,4.82
83,2021,Fall,Tepper School of Business,BUS,45720,12,TELMER, CHRIS,FINANCE I,Graduate,220,166,4.37,4.31
84,2021,Fall,Tepper School of Business,BUS,45730,O2,BOATWRIGHT, PETER,MARKETG MANGEMNT,Graduate,34,32,4.09,4.06
85,2021,Fall,Tepper School of Business,BUS,45730,12,SRINIVASAN, KANNAN,MARKETG MANGEMNT,Graduate,235,171,3.75,3.68
86,2021,Fall,Tepper School of Business,BUS,45730,M2,BOATWRIGHT, PETER,MARKETG MANGEMNT,Graduate,36,35,3.91,3.74
87,2021,Fall,Tepper School of Business,BUS,45730,P2,BOATWRIGHT, PETER,MARKETG MANGEMNT,Graduate,32,28,3.86,3.79
88,2021,Fall,Tepper School of Business,BUS,45740,O1,WOOLLEY, ANITA,MANGNG PEOPLE & TMS,Graduate,38,34,4.38,4.26
89,2021,Fall,Tepper School of Business,BUS,45740,M1,WOOLLEY, ANITA,MANGNG PEOPLE & TMS,Graduate,38,29,4.18,4.1
90,2021,Fall,Tepper School of Business,BUS,45740,P1,WOOLLEY, ANITA,MANGNG PEOPLE & TMS,Graduate,39,30,4.37,4.07
91,2021,Fall,Tepper School of Business,BUS,45745,A1,KIM, TAE WAN,ETHICS & LEADERSHIP,Graduate,39,30,4.37,4.1
92,2021,Fall,Tepper School of Business,BUS,45745,C1,KIM, TAE WAN,ETHICS & LEADERSHIP,Graduate,50,37,4.28,4.31
93,2021,Fall,Tepper School of Business,BUS,45745,B1,KIM, TAE WAN,ETHICS & LEADERSHIP,Graduate,51,27,4.56,4.56
94,2021,Fall,Tepper School of Business,BUS,45750,O1,MOSELEY, BEN,PROBABLY & STATISCS,Graduate,35,31,4.1,4.13
95,2021,Fall,Tepper School of Business,BUS,45750,11,PENA, JAVIER,PROBABLY & STATISCS,Graduate,224,200,4.05,4.03
96,2021,Fall,Tepper School of Business,BUS,45750,M1,MOSELEY, BEN,PROBABLY & STATISCS,Graduate,36,29,4.24,4.21
97,2021,Fall,Tepper School of Business,BUS,45750,P1,MOSELEY, BEN,PROBABLY & STATISCS,Graduate,36,27,4.22,4.22
98,2021,Fall,Tepper School of Business,BUS,45760,D2,CHO, SOO-HAENG,OPERATIONS MANAGEMNT,Graduate,46,36,4.5,4.5
99,2021,Fall,Tepper School of Business,BUS,45760,A2,CHO, SOO-HAENG,OPERATIONS MANAGEMNT,Graduate,50,39,4.5,4.37
100,2021,Fall,Tepper School of Business,BUS,45760,E2,CHO, SOO-HAENG,OPERATIONS MANAGEMNT,Graduate,44,38,4.89,4.84
101,2021,Fall,Heinz College,AEM,93703,A,CRAWFORD, BRETT,ARTS ENT: STR & STR,Graduate,28,18,4.33,4.39
102,2021,Fall,Heinz College,AEM,93717,B2,MASSARO, HAYLEE,WRTG CREAT INDUS,Graduate,26,15,4.47,4.33
103,2021,Fall,Heinz College,AEM,93717,A1,ROSENBERG, STACY,WRTG CREAT INDUS,Graduate,25,15,4.8,4.73
